,movie_name,URL
0,Confession of Murder (2012) ,https://www.filmyzilla.vg/movie/17704/Confession-of-murder-(2012)-hindi-dubbed.html
1,Bullet to the Head (2012) ,https://www.filmyzilla.vg/movie/17707/Bullet-to-the-head-(2012)-hindi-dubbed.html
2,Truth or Die (2012) ,https://www.filmyzilla.vg/movie/17447/Truth-or-die-(2012)-hindi-dubbed.html
3,I Against I (2012) ,https://www.filmyzilla.vg/movie/17449/I-against-i-(2012)-hindi-dubbed.html
4,Dark Tide (2012) ,https://www.filmyzilla.vg/movie/17359/Dark-tide-(2012)-hindi-dubbed.html
5,Twenty8k (2012) ,https://www.filmyzilla.vg/movie/17283/Twenty8k-(2012)-hindi-dubbed.html
6,My Awkward Sexual Adventure (2012) ,https://www.filmyzilla.vg/movie/13949/My-awkward-sexual-adventure-(2012)-hindi-dubbed.html
7,Be My Slave (2012) ,https://www.filmyzilla.vg/movie/13874/Be-my-slave-(2012)-hindi-dubbed.html
8,Girls Gone Dead (2012) ,https://www.filmyzilla.vg/movie/13706/Girls-gone-dead-(2012)-hindi-dubbed.html
9,Battle Force (2012) ,https://www.filmyzilla.vg/movie/13494/Battle-force-(2012)-hindi-dubbed.html
10,Total Recall (2012) ,https://www.filmyzilla.vg/movie/13424/Total-recall-(2012)-hindi-dubbed.html
11,Time Warrior (2012) ,https://www.filmyzilla.vg/movie/13286/Time-warrior-(2012)-hindi-dubbed.html
12,Chinese Zodiac (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5525/Chinese-zodiac-(2012)-dual-audio-hindi-dubbed.html
13,Fun Size (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5530/Fun-size-(2012)-dual-audio-hindi-dubbed.html
14,House at the End of the Street (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5534/House-at-the-end-of-the-street-(2012)-dual-audio-hindi-dubbed.html
15,John Carter (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5539/John-carter-(2012)-dual-audio-hindi-dubbed.html
16,Kill  em All (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5544/Kill--em-all-(2012)-dual-audio-hindi-dubbed.html
17,Lake Placid The Final Chapter (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5549/Lake-placid-the-final-chapter-(2012)-dual-audio-hindi-dubbed.html
18,Maximum Convinction (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5554/Maximum-convinction-(2012)-dual-audio-hindi-dubbed.html
19,Prometheus  (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5558/Prometheus--(2012)-dual-audio-hindi-dubbed.html
20,Step Up Revolution (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5562/Step-up-revolution-(2012)-dual-audio-hindi-dubbed.html
21,Tai Chi Zero (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5566/Tai-chi-zero-(2012)-dual-audio-hindi-dubbed.html
22,Universal Soldier Day of Reckoning (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5569/Universal-soldier-day-of-reckoning-(2012)-dual-audio-hindi-dubbed.html
23,Zero Dark Thirty (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5573/Zero-dark-thirty-(2012)-dual-audio-hindi-dubbed.html
24,The Possession (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5577/The-possession-(2012)-dual-audio-hindi-dubbed.html
25,Get The Gringo (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5581/Get-the-gringo-(2012)-dual-audio-hindi-dubbed.html
26,Safe (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5584/Safe-(2012)-dual-audio-hindi-dubbed.html
27,Red Dawn (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5587/Red-dawn-(2012)-dual-audio-hindi-dubbed.html
28,LOL (2012) Dual Audio ,https://www.filmyzilla.vg/movie/5590/Lol-(2012)-dual-audio-hindi-dubbed.html
29,Outpost Black Sun (2012) ,https://www.filmyzilla.vg/movie/6088/Outpost-black-sun-(2012)-hindi-dubbed.html
30,Dredd (2012) ,https://www.filmyzilla.vg/movie/6089/Dredd-(2012)-hindi-dubbed.html
31,Speckles The Tarbosaurus (2012) ,https://www.filmyzilla.vg/movie/6090/Speckles-the-tarbosaurus-(2012)-hindi-dubbed.html
32,Double Trouble (2012) ,https://www.filmyzilla.vg/movie/6091/Double-trouble-(2012)-hindi-dubbed.html
33,Paranormal Activity 4 (2012) ,https://www.filmyzilla.vg/movie/6092/Paranormal-activity-4-(2012)-hindi-dubbed.html
34,Sinister (2012) ,https://www.filmyzilla.vg/movie/6093/Sinister-(2012)-hindi-dubbed.html
35,The Dark Knight Rises (2012) ,https://www.filmyzilla.vg/movie/6094/The-dark-knight-rises-(2012)-hindi-dubbed.html
36,Battleship (2012) ,https://www.filmyzilla.vg/movie/6095/Battleship-(2012)-hindi-dubbed.html
37,Skyfall (2012) ,https://www.filmyzilla.vg/movie/6096/Skyfall-(2012)-hindi-dubbed.html
38,Rise of the Guardians (2012) ,https://www.filmyzilla.vg/movie/6099/Rise-of-the-guardians-(2012)-hindi-dubbed.html
39,Gone (2012) Hollywood ,https://www.filmyzilla.vg/movie/6104/Gone-(2012)-hollywood-hindi-dubbed.html
40,Safe House (2012) Hollywood ,https://www.filmyzilla.vg/movie/6114/Safe-house-(2012)-hollywood-hindi-dubbed.html
41,Vampire Dog (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6119/Vampire-dog-(2012)-dual-audio-hindi-dubbed.html
42,Underworld Awakening (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6124/Underworld-awakening-(2012)-dual-audio-hindi-dubbed.html
43,USS Seaviper (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6129/Uss-seaviper-(2012)-dual-audio-hindi-dubbed.html
44,GG Bond and Hatching (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6135/Gg-bond-and-hatching-(2012)-dual-audio-hindi-dubbed.html
45,Seal Team Six The Raid on Osama Bin Laden (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6144/Seal-team-six-the-raid-on-osama-bin-laden-(2012)-dual-audio-hindi-dubbed.html
46,A Thousand Words (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6148/A-thousand-words-(2012)-dual-audio-hindi-dubbed.html
47,Seeking a Friend for the End of the World (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6153/Seeking-a-friend-for-the-end-of-the-world-(2012)-dual-audio-hindi-dubbed.html
48,407 Dark Flight  (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6162/407-dark-flight--(2012)-dual-audio-hindi-dubbed.html
49,Apartment 1303 (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6175/Apartment-1303-(2012)-dual-audio-hindi-dubbed.html
50,Argo (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6187/Argo-(2012)-dual-audio-hindi-dubbed.html
51,Croczilla (2012) Dual Audio ,https://www.filmyzilla.vg/movie/6198/Croczilla-(2012)-dual-audio-hindi-dubbed.html
52,Naked Soldier (2012) ,https://www.filmyzilla.vg/movie/6791/Naked-soldier-(2012)-hindi-dubbed.html
53,The Assassins (2012) ,https://www.filmyzilla.vg/movie/6793/The-assassins-(2012)-hindi-dubbed.html
54,Snow White and The Huntsman (2012) ,https://www.filmyzilla.vg/movie/6797/Snow-white-and-the-huntsman-(2012)-hindi-dubbed.html
55,The Four (2012) ,https://www.filmyzilla.vg/movie/6801/The-four-(2012)-hindi-dubbed.html
56,Aladdin and the Death Lamp (2012) ,https://www.filmyzilla.vg/movie/6803/Aladdin-and-the-death-lamp-(2012)-hindi-dubbed.html
57,Dark Shadows (2012) ,https://www.filmyzilla.vg/movie/6806/Dark-shadows-(2012)-hindi-dubbed.html
58,Judge Archer (2012) ,https://www.filmyzilla.vg/movie/6808/Judge-archer-(2012)-hindi-dubbed.html
59,The Becoming (2012) ,https://www.filmyzilla.vg/movie/6810/The-becoming-(2012)-hindi-dubbed.html
60,Chasing Mavericks (2012) ,https://www.filmyzilla.vg/movie/6812/Chasing-mavericks-(2012)-hindi-dubbed.html
61,Life of Pi (2012) ,https://www.filmyzilla.vg/movie/6814/Life-of-pi-(2012)-hindi-dubbed.html
62,Brave (2012) ,https://www.filmyzilla.vg/movie/6816/Brave-(2012)-hindi-dubbed.html
63,Little Thirteen (2012) ,https://www.filmyzilla.vg/movie/6818/Little-thirteen-(2012)-hindi-dubbed.html
64,Savages (2012) ,https://www.filmyzilla.vg/movie/6820/Savages-(2012)-hindi-dubbed.html
65,Kill em All (2012) ,https://www.filmyzilla.vg/movie/6823/Kill-em-all-(2012)-hindi-dubbed.html
